,mz,CK07,CK08,CK09,CK10,CK11,CK12,D01A1,D01A2,D01A3,D01A4,D01A5,D01A6,D01B1,D01B2,D01B3,D01B4,D01B5,D01B6,D02A1,D02A2,D02A3,D02A4,D02A5,D02A6,D02B1,D02B2,D02B3,D02B4,D02B5,D02B6,D03A1,D03A2,D03A3,D03A4,D03A5,D03A6,D03B1,D03B2,D03B3,D03B4,D03B5,D03B6,D04A1,D04A2,D04A3,D04A4,D04A5,D04A6,D04B1,D04B2,D04B3,D04B4,D04B5,D04B6,D05A1,D05A2,D05A3,D05A4,D05A5,D05A6,D05B1,D05B2,D05B3,D05B4,D05B5,D05B6,D06A1,D06A3,D06A4,D06A5,D06A6,D06B1,D06B2,D06B4,D06B5,D06B6,D07A1,D07A2,D07A4,D07A5,D07A6,D07B1,D07B2,D07B3,D07B4,D07B5,D07B6,D08A1,D08A2,D08A3,D08A4,D08A5,D08A6,D08B2,D08B3,D08B4,D08B5,D08B6,D09A1,D09A2,D09A3,D09A4,D09A5,D09A6,D09B1,D09B2,D09B3,D09B4,D09B5,D09B6,D10A1,D10A2,D10A3,D10A4,D10A5,D10A6,D10B1,D10B2,D10B3,D10B5,D10B6,D11A1,D11A2,D11A3,D11A4,D11A5,D11A6,D11B1,D11B2,D11B3,D11B4,D11B5,D11B6,D12A1,D12A2,D12A3,D12A4,D12A5,D12A6,D12B1,D12B2,D12B3,D12B4,D12B5,D12B6
391_054724,391.054724,7218.299309,5093.283679,1018.49708,5451.679995,2638.037045,3464.303756,6397.573147,4624.951987,7436.156922,5812.957461,5755.715866,3770.413203,1331.497941,2471.909162,10431.60487,8893.036549,3441.927252,5901.93636,6622.130561,5224.936949,5823.945882,6596.505697,5720.055991,7301.235092,2949.005059,5816.966998,5304.800003,5661.406863,5292.812742,4597.313524,6600.544373,4954.898155,3231.694124,4919.616722,5131.675118,5739.929596,5637.511737,4446.418961,7788.096057,3289.355921,2819.46894,6169.619052,5200.21636,5486.81473,6615.550771,6401.636745,6905.670309,5054.627824,4385.762586,4609.128673,6826.798846,5416.564878,4752.707237,5434.881119,6300.025346,3253.106572,6205.280673,6496.215591,6148.79837,6957.760801,5942.085642,0,10379.30599,5804.22939,4794.944813,7144.873954,5443.222741,6326.258697,4678.919755,4911.432162,4855.996808,5633.208475,6565.800614,5851.840248,4619.084777,5856.105598,5924.86879,8815.053455,5475.853901,5134.519382,3000.032079,2364.64335,10887.40275,10316.82815,4439.575735,5801.026363,3123.486952,4132.616629,6937.907743,5740.543181,4962.625464,2518.537469,6428.502406,3402.198378,6781.064196,2870.578739,6371.234807,2254.220373,5436.327758,5188.313522,5221.305691,5011.484406,4936.941574,4050.414443,4695.712073,5437.562276,5280.834727,6073.787535,6160.882793,4922.5346,4845.360418,5718.276114,5376.508168,5801.863281,3436.968015,5655.800908,5325.752897,3628.602806,3168.904598,2892.702942,5579.184831,2987.397502,6339.60033,5478.655065,4326.394259,5605.505183,4210.963526,4536.973252,5257.490117,4549.464376,3040.132602,4519.726369,4298.578411,5471.616425,6652.180964,4743.668477,5138.536729,6344.111824,4971.909199,1415.863112,5829.3974,5257.271064,5961.368575,2977.421842,5590.846241
391_0710327,391.0710327,22356.04001,14016.04709,5441.510434,15677.7907,8254.08775,14276.01661,5595.213423,8009.919314,8282.598799,6665.58738,8600.584893,17374.03517,4949.881637,18226.2231,13654.2139,15981.81871,8489.560674,5488.613648,8771.822717,14428.95992,5166.977888,9144.420643,9663.861182,9879.17866,9547.741013,16029.92493,7595.089825,10985.54835,8512.945777,12221.24582,18933.75688,12235.15513,3737.601579,9080.184127,9680.213813,11123.24865,19838.93934,12181.75993,4225.682483,19165.12709,7925.734557,10962.91092,13439.16805,11275.98208,16697.15421,12660.57093,10102.88789,2849.495988,13615.86353,9053.816211,8848.844901,12637.03046,13388.65114,6843.462904,8606.238981,8781.949045,6151.544019,5994.563409,7943.396095,13490.14953,9990.973057,5325.322237,15761.14428,20195.5176,6602.976444,15605.03521,10195.23675,11039.1516,14049.14688,12312.9301,7965.786392,14332.21289,11789.37424,11773.93689,17933.82759,12702.12939,9712.719481,8242.701641,12311.14074,13034.84695,13099.11283,9750.979141,12942.65375,14819.34663,19059.87131,20063.91259,8923.532462,14947.98453,8075.693276,5428.3745,9123.222374,6132.366195,9744.107563,7386.997517,19069.10855,7331.399803,21016.54278,7265.830666,12111.76155,9874.958789,15595.13113,14328.85319,11220.52666,13171.56789,5115.643165,7388.412027,13745.08441,16422.88416,9327.891426,15867.99862,7400.335276,15598.0486,7809.640936,7022.152323,11048.71604,12760.21051,7055.309013,20855.60917,7696.520475,16600.7602,8690.522013,12797.45275,8704.506818,10890.72634,11424.29716,10361.49634,9845.639941,11318.85106,11626.64351,17041.59827,9983.611542,6415.069328,8434.825163,8592.115928,13723.07953,6441.004441,8584.151509,8444.535358,15160.32235,6246.857504,15744.26957,11507.63288,12725.36667,6310.750174,9257.625423
391_0821526,391.0821526,7825.571456,4641.265607,3407.492853,7490.81145,2028.27728,7279.017268,3910.343038,4599.704945,3581.01147,6068.564836,6435.439655,12693.45208,2333.107304,8000.003479,6265.920113,6359.22893,4785.405302,7283.430253,3687.750531,6941.60118,3798.184262,5892.72559,5072.834653,5198.824618,3633.917335,5718.607172,5132.474134,4435.689665,6174.000796,9339.514184,8525.581256,3478.790124,2679.612382,4388.543409,5703.036988,5672.037386,12316.29193,6645.300051,3559.97851,8041.532226,3974.532247,5987.798066,6072.994402,6344.351208,6516.665269,6538.230882,4959.36121,1804.399617,6075.357425,6126.901886,5332.103618,4405.98499,7992.895587,3494.95658,3633.357843,4411.727515,2647.252147,3339.381669,4668.190525,5913.521553,3535.117666,0,7466.605976,7648.370616,6674.007492,9094.602548,4469.968334,8065.16681,6784.137229,7433.0073,4121.793034,8939.35205,9317.936655,10897.2401,12231.79468,6950.494634,4485.971284,4794.35922,5658.481601,6135.404981,6858.773152,5428.971149,4981.18985,7667.133495,11493.48818,6925.627941,4859.690431,8119.063215,5314.067893,3324.770364,6346.892072,3244.704708,5107.800812,3408.01184,12127.76666,3836.263951,9052.91325,5260.72489,5805.354397,5264.510353,5755.975415,5684.683795,3978.035704,7180.126228,2140.549158,4171.126481,11117.55612,9140.964774,7856.691298,6139.872387,2810.614507,3851.38947,4273.183622,2087.159565,4047.478756,4733.366585,2962.829815,9286.657148,3107.374342,6077.423147,4022.656478,5058.599364,4071.761828,5045.994804,3968.36224,3786.621131,3459.748351,6008.975206,5998.932561,8211.24616,5141.783786,4424.008871,5069.064892,3049.524557,3892.943488,4070.971255,4324.832944,3533.55317,4902.828072,1744.36596,5392.692504,5917.98258,4751.973562,4009.887286,4499.125095
391_1074214,391.1074214,9746.274921,6335.61677,4846.120319,13227.35217,4643.514854,11427.48788,4274.185027,6859.279969,4714.075489,5011.827154,5840.140879,12977.98623,6013.37722,10980.00171,6994.096837,4884.529904,4762.825217,3460.309653,5389.362737,5107.383309,4043.378928,7976.687038,7260.792651,4135.876221,6270.393604,9852.46633,6232.784247,6609.730625,4726.236183,8383.881301,10332.60971,6179.619641,4242.953855,7926.672906,8173.575657,7138.120545,12419.01532,6631.865731,3244.93284,12695.79482,9803.055271,6253.476905,9941.994091,5630.464762,10762.43201,5500.372163,6582.004935,2922.240177,8630.342332,7701.201016,6732.019131,7717.242363,8783.501883,4563.770933,5901.252051,5130.074361,5411.778947,4934.212367,4815.437843,7553.745763,4373.15588,0,6162.3468,9181.655226,5386.266883,9761.950589,8369.556087,7581.525548,7655.243672,6143.896578,5985.047574,7392.415188,9479.80734,9282.280336,13718.63748,7219.920436,5561.090487,4591.523589,8625.547384,6530.531459,6206.398142,10131.33637,5104.827559,6019.84675,10549.81647,7837.927319,6462.019967,10843.66433,7515.984733,3578.810255,5303.756023,7180.24646,7406.779469,3595.441746,11068.82544,6456.194899,13689.48442,8594.441544,10954.80268,6447.969318,9499.150698,7179.885337,7681.350724,7651.934062,3363.646256,7074.217496,9699.987811,8804.530836,6405.663691,8236.903456,5154.948693,7290.738132,4285.294062,4224.321902,7639.825199,7342.036508,3749.202305,8108.782167,5617.46371,6252.402776,4383.24449,5917.653391,4485.007138,6695.460952,6467.185524,5210.712129,5808.55492,9693.715542,6555.339852,9986.869499,9119.636063,5993.301147,6347.723714,5112.219634,6136.064738,5544.053732,5219.843659,3235.793365,8297.593271,4588.47415,8864.228434,9670.396539,7832.34672,5749.398379,3777.881587
391_9620598,391.9620598,1479.515591,2193.329394,8513.97528,2036.138227,13479.05895,1693.858446,1556.247589,2093.607322,0,2317.023823,2058.083342,2841.692967,10410.3341,2600.723944,768.403878,1683.637108,0,3602.683819,2182.324899,2245.423982,1694.59184,1598.24388,1701.089991,2174.285261,6049.683908,3125.159966,2097.174432,3716.975844,1346.36757,2621.125855,2415.153269,3653.889106,0,2125.684929,2710.488464,2761.359069,2244.964763,7707.41036,0,3385.612169,1835.38701,2869.577423,4844.100748,2511.888958,2499.761271,1976.143899,1996.220315,1523.404676,0,2492.009649,2185.95242,2614.050604,1988.353226,1869.590729,2061.925518,4932.939423,1917.572305,0,2238.897846,2938.272109,2140.945249,0,1373.383069,1716.395853,0,1533.032868,2684.128676,1742.298935,2656.586824,2340.638205,1966.28245,0,1463.891177,1232.926631,1765.452311,0,2514.049935,1598.856867,2128.100725,4665.859718,2226.186453,0,1688.983103,1155.886428,1830.730173,1694.262863,0,2357.348324,1729.454347,1792.481688,2144.969635,4205.316653,1718.642359,0,1719.477358,0,1764.826466,0,1683.99609,2861.38757,4140.403493,2874.166955,2945.158603,3117.9075,1849.138184,2079.764605,2401.890973,3002.314197,3657.469201,3000.737383,2191.406688,3840.500908,2160.568634,1898.976314,0,3604.457988,2739.591996,3067.442135,2501.453199,9834.234291,2117.79935,8510.181903,2295.682225,2670.308682,2931.802391,2979.403189,2759.071483,2612.611548,2387.095565,2991.659728,0,0,2532.062578,2358.711475,2831.956878,2081.855258,3248.206915,2025.472497,2486.809366,5861.112139,3654.407347,2739.971399,2345.373032,0,2625.963982
391_9921211,391.9921211,1849.523442,1821.985563,1218.066168,1369.604125,1219.878033,1946.969443,0,1636.891391,0,0,1964.838169,0,1020.555621,0,2655.486596,2594.114337,3295.008616,0,2298.177479,0,1388.757162,2954.284221,2274.078203,2331.632627,1140.465761,2302.10504,1979.846759,2396.646269,1326.204319,0,2076.029621,2220.814536,3837.914428,2183.662009,0,2258.405913,1715.602811,1724.021586,1703.417052,1708.801266,2727.839231,2050.574676,1753.234263,1762.99693,2722.081958,1764.842695,2344.902381,3018.077447,0,1618.080675,2267.973912,2615.27716,2120.335081,2259.240617,2197.274434,0,2372.294807,2258.426478,1906.767967,2440.775721,1957.323876,0,2473.224435,2296.502183,2408.137315,2052.043792,2380.057908,2013.696212,1808.119771,0,1905.151419,1873.388575,1395.587852,1410.37789,0,1854.585463,0,2576.84429,2197.442119,1691.700088,0,2780.945496,3674.587149,2190.235933,0,1482.471253,3213.369131,0,2881.816862,1346.297173,2246.55227,0,1937.448571,2652.352935,1975.996416,3899.581382,1747.64789,3065.365721,2464.046621,1618.325714,1929.87364,2067.586021,0,0,1630.619394,2154.559286,1915.305058,1675.531045,1754.350907,2254.16164,0,2385.512717,0,2415.892965,3736.730873,1997.53247,1734.169712,1396.233899,3705.649099,1290.467194,2202.073898,0,0,2183.630986,1779.285242,0,2056.764765,0,1358.049916,1996.418796,2857.59427,2853.768362,1064.968895,0,2115.787425,1426.554637,2062.544626,1818.715598,0,1259.211947,2599.076169,2020.684516,2536.141382,2788.596739,742.1277077
392_0088329,392.0088329,4908.855134,5987.174309,1389.416227,3659.084894,1906.262555,6436.777993,10962.47675,7968.692249,7738.616782,10424.33786,10450.92343,4124.91743,1388.532355,4144.061951,4899.456412,5003.647843,4631.265549,9247.955908,7109.930569,5944.001432,10680.93144,6877.726589,7856.226462,7134.66845,4533.935428,5392.374455,7901.65487,4087.695455,6788.057534,4478.091914,5441.047186,8662.45158,4757.435396,5714.095231,6533.34893,7231.424929,4427.194101,4799.5418,11871.03041,5456.146452,5354.446168,6894.366509,4828.220051,9060.807793,4877.158183,7256.882676,9294.488347,6603.147956,3798.874226,8552.775414,10147.98553,6733.431944,5414.148241,12489.80298,8307.630562,5876.190981,8456.402361,10935.10723,15053.06051,7066.5969,3791.750929,0,6371.355094,5718.310814,5326.14537,3742.044248,11379.63424,7099.046935,7330.748375,5994.154712,8844.427645,3834.510097,5023.214315,4927.97301,3825.395895,4613.7556,8208.460685,9169.850792,6845.479172,5891.812268,4508.492461,6549.080697,7048.648525,5400.680623,2910.373178,3311.555456,6371.226325,5341.951169,7379.147474,11826.16354,7243.491776,3782.387372,5511.341905,3765.546294,4873.126169,3721.941627,4292.689008,6335.800306,7267.966247,9439.139397,7090.479653,5061.584837,5622.010438,5076.176361,6063.186157,8120.232162,6992.118255,7323.727955,10562.2137,5587.577266,7699.221672,8745.872436,9739.227204,9080.082105,7231.858364,5391.067601,9926.346738,4485.400337,5117.569195,3578.807018,8267.836927,4144.938624,9549.534266,8303.886337,6160.881404,7764.988337,11092.65661,6298.331206,6355.165602,4554.659184,6618.640052,4556.145097,7269.28603,8089.133439,7050.891048,8807.21773,7859.921979,12608.44398,5467.957421,2557.817618,6645.790463,8815.834393,6499.120546,4796.980916,8916.988364
392_0118514,392.0118514,1684.771544,3211.122887,710.393568,1223.415358,1170.637874,0,6880.084254,4962.628974,5246.887371,6632.751407,6353.067201,0,1018.935977,0,1877.327901,2024.193336,0,5602.663738,3941.991041,4620.44834,7023.854288,3385.838617,4492.151271,3968.482062,2967.525241,2535.170697,4961.179552,1819.164938,3983.428237,2701.316378,2349.750842,5029.912019,2150.09704,3303.249795,4452.102411,4165.980919,1888.982604,2771.41831,7011.925977,2380.852983,1761.017145,3788.085286,2620.958902,5376.980812,2012.402347,4140.114966,6222.013697,4014.868569,0,5673.710608,6214.742678,3605.408241,2408.029585,7930.701472,5081.885984,3920.920702,4762.937601,7233.900401,9314.495855,3577.809531,1933.814604,0,2738.107199,1945.566354,0,730.4333371,7456.036046,3675.312906,4035.753943,3074.845002,5733.554284,1695.909303,2782.094559,2192.146586,0,0,4822.599849,4900.72636,3691.368871,3439.514937,2330.508001,0,2801.985199,2179.44748,0,920.062247,0,2796.806577,3944.243011,7551.024665,3967.96676,0,2582.130237,0,1496.177259,0,1247.364276,0,4091.352846,5665.112911,3915.217241,2939.374086,3565.040319,2561.860432,3965.315412,4956.616127,3972.525089,4336.886197,6863.42832,2598.580005,5032.778946,5153.847403,6718.18533,5687.653315,0,2735.1441,6219.579152,1849.3813,0,1550.225728,5422.89773,0,5858.34037,4534.088474,3476.942951,5456.65473,7387.202902,3428.051036,3933.396361,1700.907047,0,0,5067.199381,5097.214251,4061.155963,6253.275984,4876.488047,7503.353286,2382.726585,1989.103233,3275.716539,5617.626368,3611.689314,0,5228.459592
392_0424351,392.0424351,2232.956743,4813.838923,1610.040219,2051.213545,1310.700361,2400.100176,3002.983425,2736.809805,3661.253307,2939.309872,2954.050692,2864.862684,1533.704012,1646.075835,1788.068306,2205.339306,0,2706.812638,4291.310581,3228.829334,1879.615523,3820.177558,3419.556496,2189.149433,3361.415387,4497.375421,3204.186681,3842.490769,2687.751553,3443.386284,3189.159597,4971.890683,2301.063722,3826.007788,5289.869727,4858.082285,2169.83556,2527.081129,2407.890505,4180.944824,3278.918143,4753.55729,4336.944442,3100.32559,5032.079725,3318.203871,3564.969821,1550.459055,3369.725578,3366.009899,3779.352006,5143.379431,3305.381292,4481.543591,4291.52898,3074.795207,4056.800258,3483.498683,4683.648148,4996.961125,0,0,2249.966944,2126.869195,0,2547.60693,5387.157751,2715.299821,4510.084775,4243.801051,3576.065516,1841.900996,1420.567314,1292.758104,2001.144062,1676.152788,4179.8682,3198.892088,4405.142821,3670.658979,2430.727699,1624.622487,2056.9243,2084.223113,2314.95428,2607.290578,0,4927.504079,4383.300125,2606.333355,3266.388562,3013.451916,3007.740641,0,2208.655228,0,2937.038894,0,4009.618011,4869.79958,4618.14046,5000.211611,4701.84513,5011.685774,1998.836691,2991.269894,3466.500664,3623.90656,5098.518268,4728.46639,3629.333476,5356.948726,3276.551881,5472.432482,2713.242251,6237.71513,3603.290042,3330.505025,3804.242448,2369.932772,4334.846492,3793.921496,3488.366009,5838.425061,5203.467966,3779.447064,5841.48471,4594.287922,3711.810569,4594.046332,2169.213952,3095.43024,2507.645661,4166.109407,4336.102162,2708.541794,3453.888563,3367.66773,4189.961763,2199.2345,5575.146858,3873.143805,5526.009348,1622.538257,4414.833705
392_5190266,392.5190266,4154.991818,3209.311319,0,4072.031495,2328.201075,2166.223954,0,2106.307408,3605.116153,0,1884.309325,0,1241.966781,0,5839.243325,6217.638683,2610.44748,2615.417807,3548.190534,2646.141311,2212.889467,2400.926569,2548.369221,2893.664467,1499.422166,3050.499583,2290.371909,2691.59562,1664.41337,2092.930575,3062.093651,2648.611537,1763.803587,3484.354715,2302.594747,2518.071863,3025.771557,1799.367462,2046.133495,2094.570806,1332.574652,4241.988716,2882.405407,2591.494521,4219.590388,2264.061295,2167.255501,2364.401423,2748.368594,1959.490292,3696.999213,3442.956795,2588.61959,2051.717721,3579.799894,0,3411.493442,2508.227376,2309.129788,3409.596596,3435.221068,0,5406.280068,3454.233072,1669.497453,4385.205474,2394.138987,2036.379567,2705.399725,2567.330432,2878.371054,2975.230997,3938.894526,2954.461886,2815.672031,2705.359761,2669.257377,3082.271491,2385.274253,3002.016652,1581.618821,0,6149.946415,5114.951947,2930.718309,3692.653724,2465.492295,0,2262.05032,2788.151831,1952.41435,0,2959.47089,3123.477106,3245.097863,2724.624668,3824.355559,0,2544.029968,2799.544417,2705.511946,2291.703449,2392.03645,0,3041.092971,2357.06506,1944.569329,2924.38648,2629.757837,2365.644374,2653.374595,3220.153983,2920.536351,2175.175994,2072.237182,3107.25202,3226.423268,1763.367241,2127.466319,1742.221839,2501.856015,2776.544479,2287.772577,2411.784233,2867.580548,2515.856376,2155.29872,2402.082733,3006.953994,2433.284625,1854.702072,2321.141139,1937.94639,2384.50125,4976.408498,2257.969751,2235.650183,3216.807125,3350.537911,0,3242.079031,2876.055918,2891.817194,2660.762508,3033.249897
393_0065704,393.0065704,10780.35354,11062.32118,1038.201943,6115.447802,3105.350391,1576.052781,24405.51579,28981.87417,24170.8836,24219.96839,26712.95313,2123.415794,0,1612.725955,21426.62455,12118.44947,0,21301.90023,12801.13806,9987.193433,53055.02198,10456.24216,15200.85548,21715.12248,5221.912363,5522.525123,13410.95164,2846.520031,11451.07428,3620.208295,7137.080711,18584.89253,7590.135615,15695.20282,9722.844665,10937.29806,3500.03632,5758.643331,43995.14809,5295.644702,5127.032766,7007.211123,5275.404819,18713.53387,4744.02736,11695.09095,25134.0922,41443.94854,5273.839186,20397.17799,27936.43327,11000.46884,5702.256017,27108.53997,22893.86444,9161.344148,29258.41606,43048.95014,41642.50441,6759.820533,20212.09829,0,16985.67453,7559.552932,5741.855917,0,30996.61536,11951.72945,8476.773317,6329.700243,25619.82852,7354.282734,19377.0325,12762.83542,3959.269556,6782.935969,18598.90828,26568.99789,9275.383295,7416.629986,4343.845263,0,50633.75365,11102.99037,0,3063.004057,0,5326.419239,11840.22322,46929.15566,13177.25795,0,9155.458421,0,4360.161433,0,3187.006737,0,15195.86647,14557.57347,10568.01905,4459.425666,6054.101426,3587.082771,38764.33343,34201.78878,8791.558437,8440.212302,12178.2373,6970.642854,28176.55841,29152.78243,34252.67871,27240.41323,0,5118.391431,35311.4867,2460.611547,0,0,19507.72339,2836.612186,27544.44355,11230.30301,7618.569442,20784.09385,20027.72432,8081.228924,9538.253915,2974.974155,0,6444.115334,19828.10729,20501.7144,17817.76544,37844.29233,19881.88329,27697.25757,6052.169365,1932.207652,6772.90601,21396.7983,10526.52554,4532.928,14703.95091
393_0204902,393.0204902,6798.673902,5406.557879,890.3601155,5864.442298,2383.351535,4259.539326,4734.565658,4634.496126,6250.888367,3941.291367,4525.434803,3752.433714,1240.086612,2778.459412,8161.287378,7705.449336,3141.83404,3540.961147,5854.631732,5055.698258,5789.669442,5400.833173,4882.195145,7069.401162,2827.498352,4903.769163,4280.542945,4361.8848,4174.676475,3635.664936,6493.50688,5449.974125,3325.612951,5504.423278,4328.576105,5927.077635,4706.278981,2985.033007,4924.154526,3643.271606,3701.11343,5274.108062,4213.22482,5069.032561,6358.04548,5349.032533,6228.255987,4133.893174,4116.352686,4318.597002,5953.934199,5097.785896,4821.997106,4712.514417,5518.733048,3610.374275,6169.892936,5805.524677,5393.468006,5517.568138,6089.563911,0,7954.723024,5100.329438,2865.555737,5048.468643,5281.634563,5587.872482,4934.505808,4449.467196,4888.199902,5148.33156,4731.236341,4931.445271,3985.840509,5395.025596,5554.011922,7388.703401,5113.490925,5155.739256,3057.1498,3036.29842,10234.77763,7633.603677,3357.294724,5253.407288,2946.45315,4038.880779,5826.626315,5321.214124,4570.247937,1923.334628,5162.17833,3327.518637,5017.777128,3047.642135,5300.73724,2283.055845,4809.982993,4598.540123,5183.114093,4959.056346,4452.219268,3687.950074,4638.410598,4996.155126,4139.605568,6304.479872,5239.369037,5186.482706,5216.976441,7335.111356,5152.891537,6041.434082,6186.307575,5428.383397,6021.409836,3748.917213,3194.867556,2572.957891,5874.4581,3770.744,6536.172271,5087.053735,4454.689519,6148.531649,3956.633873,3984.142656,4645.985143,4020.544562,5095.552172,4419.286982,4284.914104,4787.078701,7815.897639,4952.522409,5463.767894,5792.373039,4828.032049,0,5888.662984,4717.901586,5795.717047,3314.024681,5031.582368
393_0629334,393.0629334,1437.586113,1658.696679,2299.261856,802.5435151,1046.374188,0,3373.476295,4726.896575,2002.274942,4847.323425,6400.668144,2823.596739,1737.111272,0,745.2710064,1687.394977,0,4204.473779,2992.424018,2884.966101,4096.88584,2251.214705,2949.888168,1811.936487,3112.269276,2117.31278,3047.035006,1197.346111,3906.490405,2703.116689,2454.547855,5338.666659,3503.407098,1829.921937,3825.343982,2040.714583,1881.329278,3752.442513,2820.265243,1527.916473,2436.631602,2943.886085,2200.956499,5888.790918,1393.526293,3659.216267,3036.13889,1587.432855,2584.85132,2399.198589,3400.467311,2539.491885,2153.551414,3948.615773,2373.761104,2983.095023,2170.241383,2094.234501,2842.007724,3001.462219,0,0,870.316607,958.1984298,2138.807184,975.5056858,3879.450227,2610.707427,4079.529263,3001.637524,2954.915874,0,3068.593731,1344.00864,0,0,0,2393.019363,2271.191615,2592.485372,2604.089017,0,1017.554861,1416.58278,0,0,0,0,4325.452151,3844.16279,2679.597493,3523.852471,3537.915515,0,1167.67007,0,845.662687,0,2861.713397,3309.768138,2497.482438,2438.037306,3440.2929,5131.084934,2073.526108,5048.124305,4553.769357,3421.74788,5554.116237,2077.00187,0,1571.368302,2311.256845,2081.532842,0,1580.529229,0,1704.286215,0,2191.633604,2217.363655,0,3385.247642,5414.100356,3015.121339,0,3568.56759,2946.265638,4672.649567,1446.724561,0,0,3143.054737,3693.156247,2378.829358,4179.02441,1920.912137,2867.320778,0,4845.555197,1048.195393,3545.46898,1896.940208,2225.081361,5756.463886
